date,mtgox,btc-e,bitstamp,btcchina
2013-12-18 07:55:00 +0800,4332.9,3997.37,4091.2,3743.65
2013-12-18 08:55:00 +0800,4193.86,3811.03,3937.69,3536.54
2013-12-18 09:55:00 +0800,4240.29,3924.94,4038.03,3541.96
2013-12-18 10:55:00 +0800,4200.65,3866.26,3971.26,3536.73
2013-12-18 11:55:00 +0800,4171.82,3827.77,3894.95,3460.65
2013-12-18 12:55:00 +0800,4063.81,3670.92,3805.71,3110.57
2013-12-18 13:55:00 +0800,3822.72,3456.2,3506.26,2856.75
2013-12-18 14:55:00 +0800,3558.58,3408.31,3415.83,2883.76
2013-12-18 15:55:00 +0800,3438.31,3236.07,3173.69,2804.97
2013-12-18 16:55:00 +0800,3148.16,2983.73,2942.72,2566.99
2013-12-18 17:55:00 +0800,3325.99,3058.45,3028.78,2570.45
2013-12-18 18:55:00 +0800,2865.36,2626.74,2518.57,2102.44
2013-12-18 19:55:00 +0800,3134.7,3040.05,2945.3,2317.38
2013-12-18 20:55:00 +0800,3301.72,3020.88,3038.52,2341.37
2013-12-18 21:55:00 +0800,3395.63,3229.06,3240.02,2550.98
2013-12-18 22:55:00 +0800,3457.97,3215.4,3208.1,2644.24
2013-12-18 23:55:00 +0800,3475.87,3255.52,3351.99,2856.39
2013-12-19 00:55:00 +0800,3622.31,3396.21,3462.86,3052.49
2013-12-19 01:55:00 +0800,3774.61,3537.68,3620.43,3163.99
2013-12-19 02:55:00 +0800,3606.77,3338.45,3501.57,2900.56
2013-12-19 03:55:00 +0800,3451.81,3181.3,3296.34,2656.31
2013-12-19 04:55:00 +0800,3508.49,3245.83,3398.5,2765.11
2013-12-19 05:55:00 +0800,3578.14,3242.52,3358.9,2814.36
2013-12-19 06:55:00 +0800,3384.34,3123.66,3306.27,2753.0
2013-12-19 07:55:00 +0800,3294.68,3053.56,3154.14,2725.44
2013-12-19 08:55:00 +0800,3319.26,3027.78,3174.16,2639.04
2013-12-19 09:55:00 +0800,3210.08,2963.2,3019.91,2554.82
2013-12-19 10:55:00 +0800,3378.19,3087.09,3211.66,2619.64
2013-12-19 11:55:00 +0800,3500.1,3285.83,3293.6,2858.13
2013-12-19 12:55:00 +0800,3472.04,3188.02,3278.85,2825.87
2013-12-19 13:55:00 +0800,3529.91,3286.67,3333.15,2926.6
2013-12-19 14:55:00 +0800,3643.89,3409.71,3401.35,3040.89
2013-12-19 15:55:00 +0800,3714.26,3393.15,3399.4,2983.73
2013-12-19 16:55:00 +0800,3757.67,3478.44,3555.24,3054.99
2013-12-19 17:55:00 +0800,3912.0,3657.12,3742.64,3226.64
